age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,y
50,blue-collar,married,primary,no,1533,yes,no,unknown,mon,may,325,2,-1,0,unknown,no
34,management,married,tertiary,no,46,yes,no,unknown,mon,may,39,4,-1,0,unknown,no
53,services,married,unknown,no,18,no,no,unknown,mon,may,503,2,-1,0,unknown,no
45,technician,married,secondary,no,44,yes,no,unknown,mon,may,95,4,-1,0,unknown,no
39,blue-collar,married,primary,no,-100,yes,no,unknown,mon,may,680,2,-1,0,unknown,no
44,services,married,tertiary,no,510,yes,no,unknown,mon,may,421,4,-1,0,unknown,no
55,management,married,tertiary,no,685,yes,no,unknown,mon,may,174,3,-1,0,unknown,no
46,management,single,tertiary,no,187,yes,no,unknown,mon,may,113,2,-1,0,unknown,no
45,blue-collar,married,secondary,no,66,yes,no,unknown,mon,may,808,2,-1,0,unknown,no
34,admin.,married,secondary,no,560,yes,no,unknown,mon,may,198,3,-1,0,unknown,no
36,blue-collar,married,secondary,no,0,yes,no,unknown,mon,may,195,2,-1,0,unknown,no
59,unknown,divorced,unknown,no,27,no,no,unknown,mon,may,347,3,-1,0,unknown,no
31,admin.,single,secondary,no,12,yes,no,unknown,mon,may,208,2,-1,0,unknown,no
44,blue-collar,single,secondary,no,34,yes,no,unknown,mon,may,404,4,-1,0,unknown,no
33,entrepreneur,single,tertiary,no,1068,yes,no,unknown,mon,may,396,2,-1,0,unknown,no
40,blue-collar,married,secondary,no,211,yes,no,unknown,mon,may,216,4,-1,0,unknown,no
46,admin.,single,tertiary,no,377,yes,no,unknown,mon,may,98,2,-1,0,unknown,no
48,management,married,tertiary,no,263,yes,no,unknown,mon,may,350,2,-1,0,unknown,no
42,services,married,secondary,no,1263,yes,no,unknown,mon,may,114,2,-1,0,unknown,no
27,services,married,secondary,no,8,yes,no,unknown,mon,may,88,3,-1,0,unknown,no
48,admin.,married,secondary,no,126,yes,yes,unknown,mon,may,379,2,-1,0,unknown,no
59,admin.,married,secondary,no,230,yes,no,unknown,mon,may,190,3,-1,0,unknown,no
46,technician,married,tertiary,no,841,yes,no,unknown,mon,may,158,1,-1,0,unknown,no
38,admin.,divorced,secondary,no,308,yes,no,unknown,mon,may,102,1,-1,0,unknown,no
43,management,divorced,tertiary,no,1,yes,no,unknown,mon,may,306,1,-1,0,unknown,no
38,admin.,divorced,tertiary,no,86,yes,no,unknown,mon,may,218,1,-1,0,unknown,no
23,student,single,secondary,no,157,yes,no,unknown,mon,may,54,1,-1,0,unknown,no
34,services,married,secondary,no,22,yes,no,unknown,mon,may,344,1,-1,0,unknown,no
38,admin.,married,secondary,no,46,yes,yes,unknown,mon,may,195,1,-1,0,unknown,no
37,blue-collar,married,secondary,no,1293,no,no,unknown,mon,may,652,1,-1,0,unknown,no
25,admin.,single,secondary,no,122,yes,no,unknown,mon,may,286,1,-1,0,unknown,no
48,blue-collar,married,unknown,no,131,yes,no,unknown,mon,may,189,1,-1,0,unknown,no
49,blue-collar,single,secondary,no,143,yes,no,unknown,mon,may,83,1,-1,0,unknown,no
38,admin.,single,secondary,no,393,no,no,unknown,mon,may,184,2,-1,0,unknown,no
43,blue-collar,married,primary,no,98,yes,no,unknown,mon,may,235,1,-1,0,unknown,no
33,management,married,tertiary,no,0,yes,no,unknown,mon,may,290,1,-1,0,unknown,no
55,blue-collar,married,secondary,no,224,yes,no,unknown,mon,may,232,1,-1,0,unknown,no
38,blue-collar,married,secondary,no,757,yes,no,unknown,mon,may,133,1,-1,0,unknown,no
49,services,married,secondary,no,245,yes,yes,unknown,mon,may,318,1,-1,0,unknown,no
43,admin.,married,unknown,no,350,no,no,unknown,mon,may,437,1,-1,0,unknown,no
38,blue-collar,married,secondary,no,20,yes,no,unknown,mon,may,402,1,-1,0,unknown,no
58,services,married,secondary,no,1667,yes,yes,unknown,mon,may,85,1,-1,0,unknown,no
57,technician,married,unknown,no,345,yes,no,unknown,mon,may,125,1,-1,0,unknown,no
32,unemployed,married,secondary,no,10,yes,no,unknown,mon,may,501,4,-1,0,unknown,no
56,management,married,tertiary,no,830,yes,yes,unknown,mon,may,1201,1,-1,0,unknown,yes
58,blue-collar,divorced,unknown,no,29,yes,no,unknown,mon,may,253,1,-1,0,unknown,no
60,retired,divorced,secondary,no,545,yes,no,unknown,mon,may,1030,1,-1,0,unknown,yes
37,technician,married,tertiary,no,8730,yes,no,unknown,mon,may,149,1,-1,0,unknown,no
46,technician,divorced,tertiary,no,477,yes,no,unknown,mon,may,114,1,-1,0,unknown,no
27,admin.,married,secondary,no,4,yes,no,unknown,mon,may,243,1,-1,0,unknown,no
43,blue-collar,married,secondary,no,1205,yes,no,unknown,mon,may,769,2,-1,0,unknown,no
32,technician,single,secondary,no,0,yes,yes,unknown,mon,may,135,3,-1,0,unknown,no
40,admin.,single,secondary,no,263,yes,no,unknown,mon,may,231,1,-1,0,unknown,no
38,admin.,married,secondary,no,1,no,no,unknown,mon,may,76,1,-1,0,unknown,no
34,blue-collar,married,secondary,no,283,no,yes,unknown,mon,may,199,1,-1,0,unknown,no
47,blue-collar,married,primary,no,206,yes,no,unknown,tue,may,152,1,-1,0,unknown,no
42,housemaid,married,primary,no,17,yes,no,unknown,tue,may,124,1,-1,0,unknown,no
48,technician,married,secondary,no,141,yes,yes,unknown,tue,may,424,1,-1,0,unknown,no
29,self-employed,single,tertiary,no,16,yes,no,unknown,tue,may,43,1,-1,0,unknown,no
50,services,married,secondary,no,206,yes,no,unknown,tue,may,154,1,-1,0,unknown,no
52,technician,married,unknown,no,7,no,no,unknown,tue,may,203,2,-1,0,unknown,no
50,management,married,tertiary,no,0,no,no,unknown,tue,may,326,1,-1,0,unknown,no
58,retired,married,tertiary,no,0,no,no,unknown,tue,may,393,1,-1,0,unknown,no
46,blue-collar,divorced,primary,no,1927,yes,no,unknown,tue,may,241,3,-1,0,unknown,no
38,technician,married,secondary,no,284,yes,no,unknown,tue,may,483,1,-1,0,unknown,no
46,blue-collar,married,secondary,no,1660,yes,no,unknown,tue,may,259,1,-1,0,unknown,no
32,services,single,secondary,no,406,yes,no,unknown,tue,may,227,1,-1,0,unknown,no
51,blue-collar,married,primary,no,230,yes,no,unknown,tue,may,673,1,-1,0,unknown,no
39,admin.,single,secondary,no,-25,yes,no,unknown,tue,may,576,1,-1,0,unknown,no
48,admin.,married,secondary,no,182,yes,no,unknown,tue,may,180,2,-1,0,unknown,no
36,entrepreneur,married,tertiary,no,1169,yes,no,unknown,tue,may,168,2,-1,0,unknown,no
34,admin.,divorced,secondary,no,67,yes,no,unknown,tue,may,90,1,-1,0,unknown,no
40,technician,married,secondary,no,77,no,no,unknown,tue,may,505,1,-1,0,unknown,no
43,unemployed,married,secondary,no,0,yes,no,unknown,tue,may,245,1,-1,0,unknown,no
52,blue-collar,divorced,primary,no,55,yes,yes,unknown,tue,may,186,1,-1,0,unknown,no
33,technician,married,secondary,yes,72,yes,no,unknown,tue,may,623,1,-1,0,unknown,no
32,management,single,tertiary,no,151,yes,no,unknown,tue,may,118,1,-1,0,unknown,no
39,admin.,single,secondary,no,113,yes,no,unknown,tue,may,342,1,-1,0,unknown,no
40,blue-collar,married,secondary,no,0,yes,no,unknown,tue,may,225,1,-1,0,unknown,no
38,technician,single,tertiary,no,9,yes,no,unknown,tue,may,185,3,-1,0,unknown,no
43,management,married,secondary,no,375,yes,no,unknown,tue,may,196,2,-1,0,unknown,no
54,blue-collar,married,primary,no,2102,yes,no,unknown,tue,may,76,1,-1,0,unknown,no
38,technician,single,tertiary,no,4325,yes,no,unknown,tue,may,87,1,-1,0,unknown,no
40,blue-collar,married,secondary,no,217,yes,no,unknown,tue,may,195,1,-1,0,unknown,no
55,admin.,married,secondary,no,131,yes,no,unknown,tue,may,744,1,-1,0,unknown,no
42,management,married,tertiary,no,1680,yes,no,unknown,tue,may,765,1,-1,0,unknown,no
39,blue-collar,married,secondary,no,0,yes,no,unknown,tue,may,262,1,-1,0,unknown,no
40,blue-collar,married,primary,no,46,yes,no,unknown,tue,may,119,1,-1,0,unknown,no
32,blue-collar,married,secondary,no,320,yes,no,unknown,tue,may,198,2,-1,0,unknown,no
45,blue-collar,married,secondary,no,39,no,no,unknown,tue,may,241,1,-1,0,unknown,no
35,management,single,tertiary,no,560,yes,no,unknown,tue,may,181,1,-1,0,unknown,no
58,technician,divorced,secondary,no,469,no,no,unknown,tue,may,196,1,-1,0,unknown,no
49,services,married,primary,no,61,yes,no,unknown,tue,may,246,1,-1,0,unknown,no
34,technician,single,tertiary,no,242,yes,no,unknown,tue,may,112,1,-1,0,unknown,no
51,admin.,divorced,secondary,no,228,yes,no,unknown,tue,may,136,1,-1,0,unknown,no
39,technician,single,unknown,no,45248,yes,no,unknown,tue,may,1623,1,-1,0,unknown,yes
50,self-employed,married,unknown,no,-84,yes,no,unknown,tue,may,101,1,-1,0,unknown,no
32,services,single,secondary,no,310,yes,no,unknown,tue,may,144,1,-1,0,unknown,no
42,blue-collar,married,unknown,no,132,yes,no,unknown,tue,may,238,1,-1,0,unknown,no
50,technician,married,secondary,no,797,yes,no,unknown,tue,may,354,1,-1,0,unknown,no
40,services,married,secondary,no,71,no,no,unknown,tue,may,79,1,-1,0,unknown,no
46,management,divorced,unknown,no,2,yes,no,unknown,tue,may,187,1,-1,0,unknown,no
37,management,married,tertiary,no,231,yes,yes,unknown,tue,may,451,2,-1,0,unknown,no
44,blue-collar,married,secondary,no,274,yes,yes,unknown,tue,may,409,1,-1,0,unknown,no
40,admin.,single,secondary,no,-109,yes,yes,unknown,tue,may,170,1,-1,0,unknown,no
37,technician,married,secondary,no,1,yes,no,unknown,tue,may,608,1,-1,0,unknown,yes
35,blue-collar,married,secondary,no,89,yes,no,unknown,tue,may,145,2,-1,0,unknown,no
58,blue-collar,divorced,secondary,no,-11,no,no,unknown,tue,may,112,1,-1,0,unknown,no
43,blue-collar,married,secondary,no,-509,yes,no,unknown,tue,may,124,1,-1,0,unknown,no
39,unemployed,married,primary,no,408,yes,no,unknown,tue,may,53,1,-1,0,unknown,no
36,services,single,primary,no,58,yes,no,unknown,tue,may,134,1,-1,0,unknown,no
57,retired,single,secondary,no,1640,no,yes,unknown,tue,may,204,4,-1,0,unknown,no
36,admin.,single,secondary,no,20,yes,no,unknown,tue,may,186,1,-1,0,unknown,no
50,blue-collar,married,primary,no,71,yes,no,unknown,tue,may,678,1,-1,0,unknown,no
55,blue-collar,married,secondary,no,52,yes,no,unknown,tue,may,182,1,-1,0,unknown,no
44,self-employed,married,tertiary,no,292,yes,no,unknown,tue,may,162,1,-1,0,unknown,no
39,housemaid,single,primary,no,109,yes,no,unknown,tue,may,699,3,-1,0,unknown,no
46,blue-collar,married,unknown,no,1044,yes,no,unknown,tue,may,43,1,-1,0,unknown,no
39,blue-collar,married,secondary,no,983,yes,no,unknown,tue,may,97,1,-1,0,unknown,no
34,admin.,married,secondary,no,869,no,no,unknown,tue,may,1677,1,-1,0,unknown,yes
40,blue-collar,married,primary,no,668,yes,no,unknown,tue,may,283,2,-1,0,unknown,no
50,management,married,tertiary,no,964,yes,no,unknown,tue,may,323,1,-1,0,unknown,no
31,management,single,secondary,no,301,yes,no,unknown,tue,may,82,1,-1,0,unknown,no
39,management,single,secondary,no,1877,yes,no,unknown,tue,may,185,1,-1,0,unknown,no
51,blue-collar,married,primary,no,1127,yes,no,unknown,tue,may,47,1,-1,0,unknown,no
41,technician,married,secondary,no,871,yes,no,unknown,tue,may,145,1,-1,0,unknown,no
41,technician,married,secondary,no,767,yes,yes,unknown,tue,may,204,1,-1,0,unknown,no
43,blue-collar,married,secondary,no,0,no,no,unknown,tue,may,187,1,-1,0,unknown,no
30,services,single,secondary,no,209,yes,no,unknown,tue,may,30,2,-1,0,unknown,no
43,blue-collar,divorced,secondary,no,110,yes,yes,unknown,tue,may,448,1,-1,0,unknown,no
59,management,divorced,tertiary,no,-76,yes,yes,unknown,tue,may,264,1,-1,0,unknown,no
47,technician,married,unknown,no,178,yes,no,unknown,tue,may,169,1,-1,0,unknown,no
40,blue-collar,married,primary,no,-66,yes,no,unknown,tue,may,288,1,-1,0,unknown,no
32,technician,married,secondary,no,0,yes,no,unknown,tue,may,176,2,-1,0,unknown,no
29,blue-collar,married,secondary,no,1,yes,no,unknown,tue,may,215,1,-1,0,unknown,no
36,blue-collar,married,secondary,no,0,yes,no,unknown,tue,may,337,1,-1,0,unknown,no
55,unemployed,married,tertiary,no,5345,no,no,unknown,tue,may,278,1,-1,0,unknown,no
30,blue-collar,divorced,secondary,no,-209,yes,no,unknown,tue,may,188,2,-1,0,unknown,no
39,admin.,single,secondary,no,0,yes,no,unknown,tue,may,174,2,-1,0,unknown,no
39,blue-collar,divorced,secondary,no,42,yes,no,unknown,tue,may,226,2,-1,0,unknown,no
50,blue-collar,divorced,secondary,no,41,yes,no,unknown,tue,may,190,1,-1,0,unknown,no
44,blue-collar,married,secondary,no,-99,yes,no,unknown,tue,may,111,2,-1,0,unknown,no
37,technician,single,secondary,no,17,yes,no,unknown,tue,may,164,1,-1,0,unknown,no
32,technician,single,unknown,no,-170,no,no,unknown,tue,may,46,1,-1,0,unknown,no
37,management,single,tertiary,no,230,yes,yes,unknown,tue,may,374,1,-1,0,unknown,no
29,blue-collar,married,secondary,no,9,yes,no,unknown,tue,may,349,1,-1,0,unknown,no
41,blue-collar,married,secondary,no,946,yes,no,unknown,tue,may,325,1,-1,0,unknown,no
45,blue-collar,married,primary,no,1297,yes,no,unknown,tue,may,233,2,-1,0,unknown,no
57,retired,divorced,secondary,no,-331,yes,no,unknown,tue,may,531,1,-1,0,unknown,no
48,blue-collar,single,secondary,no,44,yes,no,unknown,tue,may,153,1,-1,0,unknown,no
60,retired,married,secondary,yes,15,no,no,unknown,tue,may,80,1,-1,0,unknown,no
26,admin.,single,secondary,no,712,yes,no,unknown,tue,may,232,1,-1,0,unknown,no
58,retired,married,secondary,no,5435,yes,no,unknown,tue,may,118,1,-1,0,unknown,no
34,admin.,married,secondary,no,507,yes,no,unknown,tue,may,190,1,-1,0,unknown,no
55,unemployed,divorced,secondary,no,387,yes,no,unknown,tue,may,918,1,-1,0,unknown,yes
41,blue-collar,married,primary,no,0,yes,yes,unknown,tue,may,238,1,-1,0,unknown,no
50,management,divorced,secondary,no,1716,yes,no,unknown,tue,may,82,1,-1,0,unknown,no
49,entrepreneur,married,secondary,no,167,yes,yes,unknown,tue,may,198,3,-1,0,unknown,no
44,admin.,married,unknown,no,40,no,yes,unknown,tue,may,160,2,-1,0,unknown,no
31,technician,married,secondary,no,17,yes,yes,unknown,tue,may,120,1,-1,0,unknown,no
34,blue-collar,single,tertiary,no,1011,yes,no,unknown,tue,may,136,1,-1,0,unknown,no
46,management,single,unknown,no,1527,yes,no,unknown,tue,may,269,1,-1,0,unknown,no
42,management,married,tertiary,no,744,no,no,unknown,tue,may,157,1,-1,0,unknown,no
52,admin.,married,secondary,no,484,yes,no,unknown,tue,may,128,1,-1,0,unknown,no
29,management,single,tertiary,no,0,yes,no,unknown,tue,may,211,1,-1,0,unknown,no
53,retired,married,primary,no,136,yes,no,unknown,tue,may,267,2,-1,0,unknown,no
43,blue-collar,married,secondary,no,1335,yes,no,unknown,tue,may,371,2,-1,0,unknown,no
38,management,married,secondary,no,517,yes,no,unknown,tue,may,288,2,-1,0,unknown,no
46,management,married,tertiary,no,459,yes,no,unknown,tue,may,221,1,-1,0,unknown,no
48,management,divorced,unknown,no,549,yes,no,unknown,tue,may,427,1,-1,0,unknown,no
30,admin.,divorced,secondary,no,83,yes,yes,unknown,tue,may,310,1,-1,0,unknown,no
31,housemaid,married,primary,no,203,yes,no,unknown,tue,may,604,3,-1,0,unknown,no
42,services,single,secondary,no,518,yes,no,unknown,tue,may,198,1,-1,0,unknown,no
40,management,single,tertiary,no,3877,yes,no,unknown,tue,may,145,1,-1,0,unknown,no
52,admin.,married,secondary,no,1236,yes,no,unknown,tue,may,247,1,-1,0,unknown,no
45,blue-collar,divorced,secondary,no,756,yes,no,unknown,tue,may,179,2,-1,0,unknown,no
48,blue-collar,married,secondary,no,157,yes,no,unknown,tue,may,73,1,-1,0,unknown,no
45,blue-collar,married,primary,no,-66,yes,no,unknown,tue,may,263,2,-1,0,unknown,no
34,blue-collar,married,unknown,no,245,yes,no,unknown,tue,may,13,1,-1,0,unknown,no
34,blue-collar,married,primary,no,-144,yes,no,unknown,tue,may,79,2,-1,0,unknown,no
46,blue-collar,married,secondary,no,71,yes,no,unknown,tue,may,416,1,-1,0,unknown,no
49,services,divorced,secondary,no,505,yes,no,unknown,tue,may,162,1,-1,0,unknown,no
50,technician,married,primary,no,249,yes,no,unknown,tue,may,129,1,-1,0,unknown,no
34,admin.,single,secondary,no,0,yes,no,unknown,tue,may,150,1,-1,0,unknown,no
40,unemployed,single,secondary,no,11,yes,no,unknown,tue,may,43,1,-1,0,unknown,no
36,admin.,married,secondary,no,639,yes,no,unknown,tue,may,191,1,-1,0,unknown,no
59,blue-collar,divorced,unknown,no,124,yes,no,unknown,tue,may,26,1,-1,0,unknown,no
45,blue-collar,married,secondary,no,82,yes,no,unknown,tue,may,250,1,-1,0,unknown,no
36,self-employed,married,tertiary,no,107,yes,no,unknown,tue,may,146,1,-1,0,unknown,no
56,services,married,secondary,no,473,yes,no,unknown,tue,may,416,1,-1,0,unknown,no
30,admin.,married,secondary,no,46,yes,no,unknown,tue,may,114,2,-1,0,unknown,no
30,student,single,tertiary,no,34,yes,no,unknown,tue,may,289,1,-1,0,unknown,no
47,self-employed,married,unknown,no,935,yes,no,unknown,tue,may,225,1,-1,0,unknown,no
33,blue-collar,married,secondary,no,-10,yes,no,unknown,tue,may,123,1,-1,0,unknown,no
36,admin.,married,secondary,no,-106,yes,no,unknown,tue,may,130,2,-1,0,unknown,no
56,admin.,divorced,secondary,no,778,yes,no,unknown,tue,may,149,2,-1,0,unknown,no
39,blue-collar,divorced,unknown,no,170,yes,no,unknown,tue,may,268,2,-1,0,unknown,no
42,technician,married,secondary,no,315,yes,no,unknown,tue,may,259,2,-1,0,unknown,no
52,blue-collar,married,secondary,no,3165,no,no,unknown,tue,may,26,1,-1,0,unknown,no
36,admin.,divorced,secondary,no,131,yes,no,unknown,tue,may,153,1,-1,0,unknown,no
47,technician,married,secondary,no,83,yes,no,unknown,tue,may,179,2,-1,0,unknown,no
59,services,divorced,secondary,no,0,yes,yes,unknown,tue,may,97,1,-1,0,unknown,no
57,blue-collar,married,primary,no,5431,yes,yes,unknown,tue,may,383,1,-1,0,unknown,no
38,management,married,unknown,no,1759,yes,no,unknown,tue,may,440,1,-1,0,unknown,no
46,unemployed,married,secondary,no,-125,yes,no,unknown,tue,may,23,1,-1,0,unknown,no
28,services,single,secondary,no,5090,yes,no,unknown,tue,may,1297,3,-1,0,unknown,yes
38,technician,married,unknown,no,573,yes,no,unknown,tue,may,87,1,-1,0,unknown,no
56,blue-collar,married,secondary,no,1602,yes,no,unknown,tue,may,427,1,-1,0,unknown,no
52,technician,married,unknown,no,0,no,no,unknown,tue,may,195,1,-1,0,unknown,no
54,services,married,secondary,no,193,no,no,unknown,tue,may,179,1,-1,0,unknown,no
61,retired,married,secondary,no,195,yes,yes,unknown,tue,may,179,1,-1,0,unknown,no
47,technician,married,secondary,no,19,yes,no,unknown,tue,may,105,2,-1,0,unknown,no
53,blue-collar,married,primary,no,25,yes,no,unknown,tue,may,266,3,-1,0,unknown,no
46,services,married,secondary,no,216,yes,no,unknown,tue,may,524,2,-1,0,unknown,no
39,blue-collar,divorced,primary,no,190,yes,yes,unknown,tue,may,96,2,-1,0,unknown,no
56,technician,divorced,secondary,no,99,yes,no,unknown,tue,may,155,2,-1,0,unknown,no
44,management,married,tertiary,no,17,yes,no,unknown,tue,may,352,2,-1,0,unknown,no
37,technician,married,primary,no,0,yes,no,unknown,tue,may,76,4,-1,0,unknown,no
35,blue-collar,married,primary,no,0,yes,no,unknown,tue,may,154,2,-1,0,unknown,no
55,blue-collar,married,secondary,no,840,yes,no,unknown,tue,may,310,2,-1,0,unknown,no
37,services,married,secondary,no,358,yes,no,unknown,tue,may,390,3,-1,0,unknown,no
30,technician,single,secondary,no,0,yes,no,unknown,tue,may,369,1,-1,0,unknown,no
37,blue-collar,married,primary,no,-325,yes,yes,unknown,tue,may,112,2,-1,0,unknown,no
36,technician,single,secondary,no,-15,yes,no,unknown,tue,may,341,3,-1,0,unknown,no
38,technician,married,secondary,no,581,yes,no,unknown,tue,may,79,1,-1,0,unknown,no
41,admin.,divorced,primary,no,4070,yes,no,unknown,tue,may,140,2,-1,0,unknown,no
48,retired,married,secondary,no,74,no,yes,unknown,tue,may,315,1,-1,0,unknown,no
55,services,divorced,secondary,no,141,yes,no,unknown,tue,may,262,2,-1,0,unknown,no
28,services,divorced,secondary,no,89,no,no,unknown,tue,may,174,2,-1,0,unknown,no
54,services,married,secondary,yes,0,yes,no,unknown,tue,may,138,3,-1,0,unknown,no
30,blue-collar,married,secondary,no,450,no,no,unknown,tue,may,526,2,-1,0,unknown,no
48,technician,married,tertiary,no,310,no,no,unknown,tue,may,135,1,-1,0,unknown,no
31,self-employed,married,secondary,no,0,yes,no,unknown,tue,may,36,5,-1,0,unknown,no
38,blue-collar,married,secondary,no,384,yes,no,unknown,tue,may,1906,3,-1,0,unknown,no
37,blue-collar,married,secondary,no,395,yes,no,unknown,tue,may,219,2,-1,0,unknown,no
